id,naslov,število epizod,status,sezona premiere,leto premiere,vir,dolzina epizode v minutah,oznaka,ocena,člani,favoritizacije,demografika,teme,žanri,studii,povezani vnosi,glavni liki
7674,Bakuman.,25,Finished Airing,Fall,2010,Manga,24,PG-13 - Teens 13 or older,8.18,626071,9483,Shounen,['Otaku Culture'],"['Comedy', 'Drama', 'Romance']","[('7', 'J.C.Staff')]","[('10030', 'Bakuman. 2nd Season')]","[('14545', 'Mashiro, Moritaka', 'Main'), ('14552', 'Takagi, Akito', 'Main'), ('16596', 'Niizuma, Eiji', 'Supporting'), ('22818', 'Hiramaru, Kazuya', 'Supporting'), ('14546', 'Azuki, Miho', 'Supporting'), ('21107', 'Fukuda, Shinta', 'Supporting'), ('18914', 'Hattori, Akira', 'Supporting'), ('17976', 'Miyoshi, Kaya', 'Supporting'), ('38651', 'Yoshida, Kouji', 'Supporting'), ('23482', 'Aoki, Yuriko', 'Supporting')]"
8861,Yosuga no Sora,12,Finished Airing,Fall,2010,Visual novel,25,R+ - Mild Nudity,6.04,505105,2534,NG,['Harem'],"['Drama', 'Romance', 'Ecchi']","[('91', 'feel.')]",[],"[('33221', 'Kasugano, Sora', 'Main'), ('33225', 'Kasugano, Haruka', 'Main'), ('33217', 'Amatsume, Akira', 'Main'), ('33219', 'Migiwa, Kazuha', 'Main'), ('33218', 'Yorihime, Nao', 'Main'), ('33220', 'Nogisaka, Motoka', 'Supporting'), ('33222', 'Kuranaga, Kozue', 'Supporting'), ('33223', 'Ifukube, Yahiro', 'Supporting'), ('101623', 'Female Student', 'Supporting'), ('33224', 'Nakazato, Ryouhei', 'Supporting')]"
8937,Toaru Majutsu no Index II,24,Finished Airing,Fall,2010,Light n,23,R - 17+ (violence &amp; profanity),7.52,464348,1733,NG,['Super Power'],"['Action', 'Fantasy', 'Sci-Fi']","[('7', 'J.C.Staff')]","[('4654', 'Toaru Majutsu no Index'), ('36432', 'Toaru Majutsu no Index III')]","[('13700', 'Kamijou, Touma', 'Main'), ('13699', 'Index Librorum Prohibitorum', 'Main'), ('13701', 'Misaka, Mikoto', 'Supporting'), ('13917', 'Accelerator', 'Supporting'), ('17017', 'Shirai, Kuroko', 'Supporting'), ('19737', 'Last Order', 'Supporting'), ('17729', 'MISAKA 10032', 'Supporting'), ('13916', 'Kanzaki, Kaori', 'Supporting'), ('20622', 'Uiharu, Kazari', 'Supporting'), ('18926', 'Tsuchimikado, Motoharu', 'Supporting')]"
8795,Panty &amp; Stocking with Garterbelt,13,Finished Airing,Fall,2010,Original,23,R - 17+ (violence &amp; profanity),7.73,400044,6043,NG,"['Gag Humor', 'Parody']","['Action', 'Comedy', 'Supernatural', 'Ecchi']","[('6', 'Gainax')]",[],"[('32801', 'Anarchy, Stocking', 'Main'), ('32800', 'Anarchy, Panty', 'Main'), ('36696', 'Rock, Briefers', 'Main'), ('36630', 'Garterbelt', 'Main'), ('37861', 'Demon, Kneesocks', 'Supporting'), ('37862', 'Demon, Scanty', 'Supporting'), ('36695', 'Chuck', 'Supporting'), ('38269', 'Mr. Husband Petter', 'Supporting'), ('43425', 'Crazy Crazy Cabbie', 'Supporting'), ('37926', 'Vomit Monster', 'Supporting')]"
9181,Motto To LOVE-Ru,12,Finished Airing,Fall,2010,Manga,24,R+ - Mild Nudity,7.26,337144,992,Shounen,"['Harem', 'School']","['Comedy', 'Sci-Fi', 'Ecchi']","[('27', 'Xebec')]","[('3455', 'To LOVE-Ru'), ('13663', 'To LOVE-Ru Darkness')]","[('5511', 'Deviluke, Lala Satalin', 'Main'), ('5510', 'Yuuki, Rito', 'Main'), ('5512', 'Sairenji, Haruna', 'Main'), ('17364', 'Deviluke, Momo Belia', 'Supporting'), ('5513', 'Konjiki no Yami', 'Supporting'), ('9530', 'Kotegawa, Yui', 'Supporting'), ('7806', 'Yuuki, Mikan', 'Supporting'), ('17363', 'Deviluke, Nana Astar', 'Supporting'), ('5516', 'Elsie Jewelria, Run', 'Supporting'), ('7810', 'Momioka, Risa', 'Supporting')]"
8407,Sora no Otoshimono Forte,12,Finished Airing,Fall,2010,Manga,23,PG-13 - Teens 13 or older,7.43,293489,901,Shounen,['Harem'],"['Comedy', 'Fantasy', 'Romance', 'Sci-Fi', 'Ecchi']","[('88', 'AIC ASTA')]",[],"[('21150', 'Ikaros', 'Main'), ('23490', 'Sakurai, Tomoki', 'Main'), ('23496', 'Nymph', 'Main'), ('28859', 'Astraea', 'Main'), ('23494', 'Sugata, Eishirou', 'Main'), ('23495', 'Satsukitane, Mikako', 'Main'), ('23491', 'Mitsuki, Sohara', 'Main'), ('29580', 'Kazane, Hiyori', 'Supporting'), ('29581', 'Chaos', 'Supporting'), ('37696', 'Sakurai, Tomozo', 'Supporting')]"
8129,Kuragehime,11,Finished Airing,Fall,2010,Manga,22,PG-13 - Teens 13 or older,8.11,242352,4820,Josei,"['Adult Cast', 'Crossdressing', 'Visual Arts']",['Comedy'],"[('112', 'Brain&#039;s Base')]",[],"[('35476', 'Koibuchi, Kuranosuke', 'Main'), ('34973', 'Kurashita, Tsukimi', 'Main'), ('35474', 'Mayaya', 'Supporting'), ('35478', 'Hanamori, Yoshio', 'Supporting'), ('35477', 'Koibuchi, Shuu', 'Supporting'), ('38111', 'Clara', 'Supporting'), ('35475', 'Banba', 'Supporting'), ('38052', 'Negishi, Saburouta', 'Supporting'), ('35168', 'Jiji', 'Supporting'), ('38201', 'Inari, Shouko', 'Supporting')]"
8424,MM!,12,Finished Airing,Fall,2010,Light n,23,PG-13 - Teens 13 or older,7.02,238082,665,NG,"['Harem', 'School']","['Comedy', 'Ecchi']","[('27', 'Xebec')]",[],"[('32938', 'Isurugi, Mio', 'Main'), ('34346', 'Sado, Tarou', 'Main'), ('32939', 'Yuuno, Arashiko', 'Main'), ('34352', 'Hiiragi, Noa', 'Supporting'), ('34347', 'Hayama, Tatsukichi', 'Supporting'), ('34350', 'Onigawara, Michiru', 'Supporting'), ('34349', 'Sado, Tomoko', 'Supporting'), ('34354', 'Himura, Yukinojou', 'Supporting'), ('34351', 'Mamiya, Yumi', 'Supporting'), ('55857', 'Sado, Nanaha', 'Supporting')]"
8557,Shinryaku! Ika Musume,12,Finished Airing,Fall,2010,Manga,24,PG-13 - Teens 13 or older,7.41,202495,1109,Shounen,['Anthropomorphic'],['Comedy'],"[('51', 'Diomedéa')]","[('10378', 'Shinryaku!? Ika Musume')]","[('20512', 'Ika Musume', 'Main'), ('34654', 'Aizawa, Chizuru', 'Main'), ('34653', 'Aizawa, Eiko', 'Main'), ('34656', 'Nagatsuki, Sanae', 'Supporting'), ('53811', 'Alex', 'Supporting'), ('37244', 'Saitou, Nagisa', 'Supporting'), ('37242', 'Aizawa, Takeru', 'Supporting'), ('38746', 'Sakura, Kiyomi', 'Supporting'), ('34655', 'Arashiyama, Gorou', 'Supporting'), ('38185', 'Tokita, Ayumi', 'Supporting')]"
8277,Hyakka Ryouran: Samurai Girls,12,Finished Airing,Fall,2010,Light n,24,R+ - Mild Nudity,6.75,183961,308,NG,"['Harem', 'Samurai', 'School']","['Action', 'Comedy', 'Ecchi']","[('38', 'Arms')]","[('15377', 'Hyakka Ryouran: Samurai Bride')]","[('31732', 'Yagyuu, Juubei', 'Main'), ('31993', 'Sanada, Yukimura', 'Main'), ('34341', 'Tokugawa, Sen', 'Main'), ('34340', 'Yagyuu, Muneakira', 'Main'), ('34345', 'Naoe, Kanetsugu', 'Supporting'), ('34367', 'Yagyuu, Gisen', 'Supporting'), ('34342', 'Gotou, Matabei', 'Supporting'), ('34344', 'D&#039;Artagnan, Charles', 'Supporting'), ('34343', 'Hattori, Hanzou', 'Supporting'), ('34368', 'Tokugawa, Yoshihiko', 'Supporting')]"
9074,Arakawa Under the Bridge x Bridge,13,Finished Airing,Fall,2010,Manga,23,PG-13 - Teens 13 or older,7.71,166253,423,Seinen,[],"['Comedy', 'Romance']","[('44', 'Shaft')]","[('7647', 'Arakawa Under the Bridge')]","[('28623', 'Nino', 'Main'), ('28622', 'Ichinomiya, Kou', 'Main'), ('30444', 'Hoshi', 'Supporting'), ('30649', 'Sister', 'Supporting'), ('30628', 'Maria', 'Supporting'), ('30648', 'Village Chief', 'Supporting'), ('30798', 'P-ko', 'Supporting'), ('31544', 'Billy', 'Supporting'), ('30650', 'Stella', 'Supporting'), ('34452', 'Amazoness', 'Supporting')]"
7662,Shinrei Tantei Yakumo,13,Finished Airing,Fall,2010,Novel,24,PG-13 - Teens 13 or older,7.3,134524,547,NG,"['Adult Cast', 'Detective']","['Horror', 'Mystery', 'Supernatural']","[('5', 'Bee Train')]",[],"[('23272', 'Saitou, Yakumo', 'Main'), ('26959', 'Ozawa, Haruka', 'Main'), ('29455', 'Gotou, Kazutoshi', 'Main'), ('39580', 'Saitou, Nao', 'Supporting'), ('38342', 'Hijikata, Makoto', 'Supporting'), ('45221', 'Miyagawa, Eriko', 'Supporting'), ('45219', 'Saitou, Isshin', 'Supporting'), ('56737', 'Saitou, Unkai', 'Supporting'), ('45223', 'Saitou, Azusa', 'Supporting'), ('54463', 'Kinoshita, Eiichi', 'Supporting')]"
8476,Otome Youkai Zakuro,13,Finished Airing,Fall,2010,Manga,24,PG-13 - Teens 13 or older,7.43,125365,417,Seinen,"['Historical', 'Military', 'Mythology']","['Romance', 'Supernatural']","[('7', 'J.C.Staff')]",[],"[('33444', 'Zakuro', 'Main'), ('33446', 'Susukihotaru', 'Main'), ('33445', 'Agemaki, Kei', 'Main'), ('33447', 'Yoshinokazura, Riken', 'Main'), ('33448', 'Bonbori', 'Main'), ('33450', 'Hanakiri, Ganryuu', 'Main'), ('33449', 'Hoozuki', 'Main'), ('37163', 'Mamezou', 'Supporting'), ('37189', 'Hanadate, Takatoshi', 'Supporting'), ('37192', 'Sakura', 'Supporting')]"
8536,Fortune Arterial: Akai Yakusoku,12,Finished Airing,Fall,2010,Visual novel,24,PG-13 - Teens 13 or older,6.66,117882,203,NG,"['School', 'Vampire']","['Comedy', 'Romance', 'Supernatural']","[('91', 'feel.'), ('218', 'Zexcs')]",[],"[('11198', 'Sendou, Erika', 'Main'), ('11202', 'Kuze, Kiriha', 'Main'), ('32796', 'Hasekura, Kouhei', 'Main'), ('11200', 'Tougi, Shiro', 'Main'), ('11332', 'Yuuki, Haruna', 'Main'), ('11330', 'Yuuki, Kanade', 'Main'), ('37264', 'Sendou, Iori', 'Supporting'), ('37263', 'Hachimandaira, Tsukasa', 'Supporting'), ('37266', 'Tougi, Seiichirou', 'Supporting'), ('38668', 'Sendou, Kaya', 'Supporting')]"
8934,Star Driver: Kagayaki no Takuto,25,Finished Airing,Fall,2010,Original,25,PG-13 - Teens 13 or older,7.18,115393,616,NG,"['Mecha', 'School']","['Action', 'Romance', 'Sci-Fi']","[('4', 'Bones')]",[],"[('35598', 'Tsunashi, Takuto', 'Main'), ('35600', 'Shindou, Sugata', 'Main'), ('35599', 'Agemaki, Wako', 'Main'), ('35601', 'Watanabe, Kanako', 'Supporting'), ('37909', 'You, Mizuno', 'Supporting'), ('37171', 'Miyabi, Reiji', 'Supporting'), ('37246', 'Hyou, Matsuri', 'Supporting'), ('35604', 'Nichi, Keito', 'Supporting'), ('37910', 'You, Marino', 'Supporting'), ('40962', 'Fukubuchou', 'Supporting')]"
9107,Pokemon Best Wishes!,84,Finished Airing,Fall,2010,Game,22,PG - Children,6.44,105089,159,Kids,[],"['Action', 'Adventure', 'Comedy', 'Fantasy']","[('28', 'OLM')]","[('1565', 'Pokemon Diamond &amp; Pearl'), ('14093', 'Pokemon Best Wishes! Season 2')]","[('2473', 'Satoshi', 'Main'), ('3891', 'Pikachu', 'Main'), ('35525', 'Dent', 'Main'), ('35524', 'Iris', 'Main'), ('3936', 'Kojirou', 'Supporting'), ('3935', 'Musashi', 'Supporting'), ('3937', 'Nyarth', 'Supporting'), ('9881', 'Sakaki', 'Supporting'), ('49741', 'Kamitsure', 'Supporting'), ('37492', 'Bel', 'Supporting')]"
8449,Togainu no Chi,12,Finished Airing,Fall,2010,Visual novel,24,R - 17+ (violence &amp; profanity),6.23,89510,359,NG,"['Gore', 'Survival']","['Action', 'Boys Love', 'Sci-Fi', 'Suspense']","[('56', 'A-1 Pictures')]",[],"[('7664', 'Shiki', 'Main'), ('7663', 'Akira', 'Main'), ('13495', 'Rin', 'Main'), ('7665', 'Keisuke', 'Main'), ('22870', 'Nano', 'Main'), ('27947', 'Motomi', 'Main'), ('9367', 'Gunji', 'Supporting'), ('22871', 'Kau', 'Supporting'), ('9368', 'Kiriwar', 'Supporting'), ('33721', 'Arbitro', 'Supporting')]"
9065,Hakuouki: Hekketsuroku,10,Finished Airing,Fall,2010,Visual novel,23,R - 17+ (violence &amp; profanity),7.56,87160,487,Josei,"['Historical', 'Samurai']","['Action', 'Drama', 'Supernatural']","[('37', 'Studio Deen')]","[('6895', 'Hakuouki'), ('9723', 'Hakuouki: Hekketsuroku - Kyoto Kaisouroku')]","[('29421', 'Saitou, Hajime', 'Main'), ('28394', 'Okita, Souji', 'Main'), ('28373', 'Hijikata, Toshizou', 'Main'), ('29991', 'Harada, Sanosuke', 'Main'), ('31035', 'Toudou, Heisuke', 'Main'), ('29509', 'Yukimura, Chizuru', 'Main'), ('31759', 'Nagakura, Shinpachi', 'Main'), ('31872', 'Sannan, Keisuke', 'Main'), ('30991', 'Kazama, Chikage', 'Supporting'), ('32813', 'Shiranui, Kyou', 'Supporting')]"
8726,Soredemo Machi wa Mawatteiru,12,Finished Airing,Fall,2010,Manga,24,PG-13 - Teens 13 or older,7.45,64922,265,Seinen,['Workplace'],['Slice of Life'],"[('44', 'Shaft')]",[],"[('35653', 'Arashiyama, Hotori', 'Main'), ('37222', 'Kon, Futaba', 'Main'), ('36474', 'Tatsuno, Toshiko', 'Main'), ('36476', 'Sanada, Hiroyuki', 'Main'), ('36477', 'Isohata, Uki', 'Main'), ('38951', 'Josephine', 'Supporting'), ('33461', 'Moriaki, Natsuhiko', 'Supporting'), ('33460', 'Kameidou, Shizuka', 'Supporting'), ('37223', 'Haribara, Harue', 'Supporting'), ('37837', 'Isezaki, Eri', 'Supporting')]"
8311,Tegamibachi Reverse,25,Finished Airing,Fall,2010,Manga,20,PG-13 - Teens 13 or older,7.72,64572,210,Shounen,[],"['Adventure', 'Fantasy']","[('1129', 'Pierrot Plus')]","[('6444', 'Tegamibachi')]","[('14809', 'Seeing, Lag', 'Main'), ('12509', 'Niche', 'Main'), ('12510', 'Steak', 'Main'), ('12511', 'Suede, Gauche', 'Supporting'), ('12519', 'Winters, Zazie', 'Supporting'), ('24679', 'Pepper, Jiggy', 'Supporting'), ('14810', 'Thunderland Jr.', 'Supporting'), ('12513', 'Suede, Sylvette', 'Supporting'), ('12512', 'Roda', 'Supporting'), ('12517', 'Kluff, Connor', 'Supporting')]"
7768,Tantei Opera Milky Holmes,12,Finished Airing,Fall,2010,Original,23,PG-13 - Teens 13 or older,6.91,45916,222,NG,"['Detective', 'Parody', 'Super Power']","['Comedy', 'Mystery']","[('7', 'J.C.Staff')]","[('11341', 'Tantei Opera Milky Holmes Dai 2 Maku')]","[('35949', 'Shellingford, Sherlock', 'Main'), ('35950', 'Burton, Hercule', 'Main'), ('35951', 'Glauca, Cordelia', 'Main'), ('38121', 'Mystere, Henriette', 'Main'), ('32892', 'Yuzurizaki, Nero', 'Main'), ('37733', 'Akechi, Kokoro', 'Supporting'), ('37629', 'Nijuuri, Kai', 'Supporting'), ('38369', 'Tooyama, Saku', 'Supporting'), ('38119', 'Nezu, Jirou', 'Supporting'), ('52519', 'Arty, Mori', 'Supporting')]"
9441,Yume-iro Pâtissière SP Professional,13,Finished Airing,Fall,2010,Manga,24,G - All Ages,7.57,42602,163,Shoujo,[],"['Gourmet', 'Slice of Life']","[('101', 'Studio Hibari')]","[('6586', 'Yume-iro Pâtissière')]","[('26190', 'Kashino, Makoto', 'Main'), ('26189', 'Amano, Ichigo', 'Main'), ('26193', 'Vanilla', 'Main'), ('37127', 'McBeal, Johnny', 'Main'), ('37301', 'Yamagishi, Lemon', 'Main'), ('26192', 'Hanabusa, Satsuki', 'Supporting'), ('26195', 'Caramel', 'Supporting'), ('26191', 'Andou, Sennosuke', 'Supporting'), ('26194', 'Chocolat', 'Supporting'), ('26793', 'Lucas, Henri', 'Supporting')]"
6875,Iron Man,12,Finished Airing,Fall,2010,Other,24,PG-13 - Teens 13 or older,6.04,29796,29,NG,['Super Power'],"['Action', 'Drama', 'Sci-Fi']","[('11', 'Madhouse')]",[],"[('24033', 'Stark, Anthony', 'Main'), ('36425', 'Ota, Nanami', 'Main'), ('36424', 'Tanaka, Chika', 'Main'), ('66985', 'Howlett, James', 'Supporting'), ('38943', 'Sakurai, Nagato', 'Supporting'), ('43782', 'Nomura', 'Supporting'), ('38271', 'Aki', 'Supporting'), ('38177', 'Shou', 'Supporting'), ('38946', 'Sandra', 'Supporting'), ('38947', 'Masuda, Ichiro', 'Supporting')]"
9241,Super Robot Taisen OG: The Inspector,26,Finished Airing,Fall,2010,Game,23,PG-13 - Teens 13 or older,7.2,10427,44,NG,"['Mecha', 'Space']","['Action', 'Sci-Fi']","[('406', 'Asahi Production')]",[],"[('17167', 'Browning, Excellen', 'Main'), ('8411', 'Nanbu, Kyosuke', 'Main'), ('18265', 'Loveless, Lamia', 'Main'), ('22697', 'Mizuha, Kusuha', 'Main'), ('22698', 'Luckfield, Brooklyn', 'Main'), ('8311', 'Zonvolt, Sanger', 'Supporting'), ('28378', 'Andou, Masaki', 'Supporting'), ('13240', 'Shirakawa, Shu', 'Supporting'), ('25061', 'Vadim, Viletta', 'Supporting'), ('8408', 'Date, Ryuusei', 'Supporting')]"
9346,Battle Spirits: Brave,50,Finished Airing,Fall,2010,Card game,24,PG - Children,7.14,4769,23,NG,"['Military', 'Mythology', 'Strategy Game']","['Adventure', 'Sci-Fi']","[('14', 'Sunrise')]","[('6901', 'Battle Spirits: Shounen Gekiha Dan')]","[('28762', 'Bashin, Dan', 'Main'), ('50269', 'Shinomiya, Mai', 'Main'), ('67963', 'The Moonlight, Barone', 'Main'), ('42716', 'Clackey, Ray', 'Main'), ('50267', 'Suzuri, Hideto', 'Supporting'), ('50271', 'Hyoudo, Kenzo', 'Supporting'), ('168024', 'Rugain', 'Supporting'), ('62603', 'Glynnhorn, Youth', 'Supporting'), ('39037', 'The Darkness, Zazie', 'Supporting')]"
9561,Shokupan Mimi,12,Finished Airing,Fall,2010,koma m,Unknown,PG - Children,5.61,1932,2,NG,[],"['Comedy', 'Gourmet']","[('432', 'Kachidoki Studio')]",[],"[('98995', 'Puchitoma-chan', 'Main'), ('84475', 'Hammy', 'Main'), ('84473', 'Mimi', 'Main'), ('61931', 'Bata-chan', 'Main'), ('138580', 'Narrator', 'Supporting'), ('84477', 'Pansome-kun', 'Supporting')]"
9799,Shin-Men,13,Finished Airing,Fall,2010,Unknown,12,G - All Ages,6.09,1846,0,Seinen,['Super Power'],"['Action', 'Comedy']","[('247', 'Shin-Ei Animation')]",[],"[('138472', 'Iron Shin-Men Kan', 'Main'), ('140513', 'Kon', 'Supporting')]"
9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,20,Finished Airing,Fall,2010,Picture book,3,G - All Ages,6.26,1764,4,Kids,['Anthropomorphic'],['Adventure'],"[('30', 'Ajia-do')]",[],"[('41493', 'Heart', 'Main'), ('43561', 'Umasou', 'Main'), ('42699', 'Light', 'Supporting')]"
9627,Kakko Kawaii Sengen!,5,Finished Airing,Fall,2010,Original,2,PG-13 - Teens 13 or older,5.45,1578,1,NG,[],['Comedy'],"[('400', 'Gathering')]","[('10908', 'Kakko Kawaii Sengen! 2')]","[('153439', 'Aoya, Kaoru', 'Main'), ('141476', 'Kao-chan', 'Main')]"
9518,Ichigo Ichie: Kimi no Kotoba,13,Finished Airing,Fall,2010,Unknown,5,G - All Ages,N/A,669,0,NG,['School'],"['Comedy', 'Slice of Life']",[],"[('3164', 'Ichigo Ichie: Koibana Tomobana')]",[]
6195,Rita to Nantoka,26,Finished Airing,Fall,2010,Picture book,5,G - All Ages,N/A,632,0,NG,[],['Slice of Life'],"[('22', 'Nippon Animation')]",[],"[('92907', 'Nantoka', 'Main'), ('92905', 'Rita', 'Main')]"
9371,Karl to Fushigi na Tou,26,Finished Airing,Fall,2010,Original,5,PG - Children,N/A,557,1,Kids,[],"['Adventure', 'Fantasy', 'Mystery']","[('22', 'Nippon Animation')]",[],"[('146861', 'Karl', 'Main'), ('146866', 'Bom', 'Supporting'), ('146867', 'Betoskos Danchou', 'Supporting'), ('146865', 'Lilia', 'Supporting'), ('146864', 'Tokimori Jii-san', 'Supporting'), ('146863', 'Panett', 'Supporting'), ('146862', 'Lolo', 'Supporting')]"
9562,Tachumaru Gekijou,26,Finished Airing,Fall,2010,Unknown,25,None,N/A,408,2,NG,['Parody'],['Comedy'],"[('103', 'Tatsunoko Production')]",[],[]
46241,Kaka He Ta de Pengyoumen,104,Finished Airing,Fall,2010,Original,10,PG - Children,N/A,97,0,Kids,[],['Fantasy'],[],[],[]
46229,Quwei San Shi Liu Ji,36,Finished Airing,Fall,2010,Original,14,PG - Children,N/A,93,0,Kids,[],['Adventure'],[],[],[]
9756,Mahou Shoujo Madoka★Magica,12,Finished Airing,Winter,2011,Original,24,PG-13 - Teens 13 or older,8.37,1303150,55758,NG,"['Mahou Shoujo', 'Psychological']","['Award Winning', 'Drama', 'Fantasy', 'Suspense']","[('44', 'Shaft')]",[],"[('38005', 'Akemi, Homura', 'Main'), ('37832', 'Kaname, Madoka', 'Main'), ('40006', 'Sakura, Kyouko', 'Main'), ('38395', 'Miki, Sayaka', 'Main'), ('38194', 'Tomoe, Mami', 'Main'), ('38566', 'Kyuubey', 'Main'), ('40842', 'Charlotte', 'Supporting'), ('39742', 'Kaname, Junko', 'Supporting'), ('39584', 'Shizuki, Hitomi', 'Supporting'), ('42361', 'Walpurgis Night', 'Supporting')]"
9041,IS: Infinite Stratos,12,Finished Airing,Winter,2011,Light n,24,PG-13 - Teens 13 or older,6.61,643734,2287,NG,"['Harem', 'School']","['Action', 'Comedy', 'Romance', 'Sci-Fi', 'Ecchi']","[('441', '8bit')]","[('18247', 'IS: Infinite Stratos 2')]","[('35662', 'Dunois, Charlotte', 'Main'), ('35663', 'Bodewig, Laura', 'Main'), ('35660', 'Shinonono, Houki', 'Main'), ('35659', 'Orimura, Ichika', 'Main'), ('36111', 'Alcott, Cecilia', 'Main'), ('36110', 'Huang, Lingyin', 'Main'), ('38343', 'Orimura, Chifuyu', 'Supporting'), ('40976', 'Shinonono, Tabane', 'Supporting'), ('40844', 'Nohotoke, Honne', 'Supporting'), ('38344', 'Yamada, Maya', 'Supporting')]"
8841,Kore wa Zombie desu ka?,12,Finished Airing,Winter,2011,Light n,24,R - 17+ (violence &amp; profanity),7.33,629578,3153,NG,"['Harem', 'Vampire']","['Action', 'Comedy', 'Fantasy', 'Ecchi']","[('37', 'Studio Deen')]",[],"[('38538', 'Hellscythe, Eucliwood', 'Main'), ('38535', 'Aikawa, Ayumu', 'Main'), ('38537', 'Seraphim', 'Main'), ('38539', 'Yoshida, Yuki', 'Main'), ('38536', 'Haruna', 'Main'), ('40760', 'Sarasvati', 'Supporting'), ('41512', 'Hiramatsu, Taeko', 'Supporting'), ('40123', 'Kyoko', 'Supporting'), ('40310', 'Ariel', 'Supporting'), ('39950', 'Orito', 'Supporting')]"
9513,Beelzebub,60,Finished Airing,Winter,2011,Manga,24,PG-13 - Teens 13 or older,7.85,601265,5401,Shounen,"['Childcare', 'Delinquents', 'Mythology', 'School']","['Action', 'Comedy', 'Supernatural']","[('1129', 'Pierrot Plus')]",[],"[('20766', 'Oga, Tatsumi', 'Main'), ('21154', 'Beelzebub IV, Kaiser de Emperana', 'Main'), ('21153', 'Hildegard', 'Main'), ('20769', 'Furuichi, Takayuki', 'Main'), ('22222', 'Kunieda, Aoi', 'Supporting'), ('23247', 'Toujou, Hidetora', 'Supporting'), ('39917', 'Hanazawa, Yuka', 'Supporting'), ('23248', 'Kanzaki, Hajime', 'Supporting'), ('23249', 'Himekawa, Tatsuya', 'Supporting'), ('21155', 'Bathin de Emuna, Alaindelon', 'Supporting')]"
8425,Gosick,24,Finished Airing,Winter,2011,Light n,24,R - 17+ (violence &amp; profanity),8.04,556975,8432,NG,['Historical'],"['Drama', 'Mystery', 'Romance']","[('4', 'Bones')]",[],"[('20170', 'de Blois, Victorique', 'Main'), ('22724', 'Kujou, Kazuya', 'Main'), ('40220', 'Gallo, Cordelia', 'Supporting'), ('40795', 'Roscoe, Brian', 'Supporting'), ('38966', 'de Blois, Grevil', 'Supporting'), ('38967', 'Lafitte, Cecile', 'Supporting'), ('40021', 'Bradley, Avril', 'Supporting'), ('41971', 'Leviathan', 'Supporting'), ('43185', 'The Orphan', 'Supporting'), ('40695', 'Ambrose', 'Supporting')]"
9656,Kimi ni Todoke 2nd Season,12,Finished Airing,Winter,2011,Manga,23,PG-13 - Teens 13 or older,7.99,493838,1779,Shoujo,['School'],"['Drama', 'Romance']","[('10', 'Production I.G')]","[('6045', 'Kimi ni Todoke'), ('10152', 'Kimi ni Todoke: Kataomoi')]","[('6977', 'Kuronuma, Sawako', 'Main'), ('13531', 'Kazehaya, Shouta', 'Main'), ('13534', 'Sanada, Ryuu', 'Main'), ('13532', 'Yoshida, Chizuru', 'Main'), ('13533', 'Yano, Ayane', 'Main'), ('14117', 'Kurumizawa, Ume', 'Supporting'), ('13535', 'Arai, Kazuichi', 'Supporting'), ('48759', 'Maru', 'Supporting'), ('17874', 'Miura, Kento', 'Supporting'), ('30264', 'Jounouchi, Souichi', 'Supporting')]"
9367,Freezing,12,Finished Airing,Winter,2011,Manga,24,R+ - Mild Nudity,6.79,326925,1161,Seinen,"['Harem', 'Military', 'Super Power']","['Action', 'Drama', 'Romance', 'Sci-Fi', 'Ecchi']","[('179', 'A.C.G.T.')]","[('18001', 'Freezing Vibration')]","[('19241', 'el Bridget, Satellizer', 'Main'), ('39010', 'Linchen, Rana', 'Main'), ('19242', 'Aoi, Kazuya', 'Main'), ('39019', 'Fairchild, Chiffon', 'Supporting'), ('39014', 'Mably, Elizabeth', 'Supporting'), ('39013', 'Lockharte, Cathy', 'Supporting'), ('39509', 'Phenyl, Ticy', 'Supporting'), ('39012', 'Roland, Ganessa', 'Supporting'), ('39011', 'Bernstein, Ingrid', 'Supporting'), ('39015', 'McMillian, Arnett', 'Supporting')]"
9330,Dragon Crisis!,12,Finished Airing,Winter,2011,Light n,23,PG-13 - Teens 13 or older,6.62,173735,286,NG,"['Harem', 'School']","['Action', 'Fantasy', 'Romance']","[('37', 'Studio Deen')]",[],"[('35736', 'Rose', 'Main'), ('37781', 'Kisaragi, Ryuuji', 'Main'), ('37782', 'Nanao, Eriko', 'Main'), ('37785', 'Ai', 'Supporting'), ('37784', 'Maruga', 'Supporting'), ('40278', 'Lou, Bianca Alexandra', 'Supporting'), ('39721', 'Onyx', 'Supporting'), ('41438', 'Kai', 'Supporting'), ('39854', 'Sapphi', 'Supporting'), ('37783', 'Etou, Misaki', 'Supporting')]"
